tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2021-0499,Delray Beach,Hard,32,A,2021-01-04,290,105933,NA,Q,Roberto Quiroz,L,NA,ECU,28.8651608487,103333,NA,NA,Ivo Karlovic,R,208,CRO,41.8507871321,6-2 6-4,3,R16,59,4,0,41,31,28,8,9,0,0,7,4,46,31,24,5,9,2,5,293,171,148,444
2021-0499,Delray Beach,Hard,32,A,2021-01-04,289,126207,8,NA,Frances Tiafoe,R,188,USA,22.9568788501,106216,NA,NA,Bjorn Fratangelo,R,NA,USA,27.4633812457,6-4 3-6 6-1,3,R16,109,6,7,85,48,40,16,13,5,7,3,2,81,47,33,15,13,2,6,62,1005,274,195
2021-0499,Delray Beach,Hard,32,A,2021-01-04,288,111815,NA,NA,Cameron Norrie,L,188,GBR,25.3689253936,105173,3,NA,Adrian Mannarino,L,183,FRA,32.5174537988,6-2 7-5,3,R16,95,5,5,59,33,25,12,10,2,4,1,3,62,31,17,14,10,3,8,74,877,34,1561
2021-0499,Delray Beach,Hard,32,A,2021-01-04,287,200624,NA,NA,Sebastian Korda,R,196,USA,20.501026694,126205,5,NA,Tommy Paul,R,185,USA,23.6358658453,4-6 6-3 6-2,3,R16,128,3,2,87,58,36,18,13,9,11,2,4,83,55,34,12,14,1,6,119,566,52,1080
2021-0499,Delray Beach,Hard,32,A,2021-01-04,286,104545,2,NA,John Isner,R,206,USA,35.6933607118,106329,NA,NA,Thiago Monteiro,L,183,BRA,26.598220397,6-4 7-6(4),3,R16,93,22,1,66,48,41,9,11,0,0,4,2,75,51,40,13,11,3,4,25,1850,84,820
2021-0499,Delray Beach,Hard,32,A,2021-01-04,284,106328,NA,Q,Christian Harrison,R,NA,USA,26.6036960986,144869,NA,NA,Tomas Martin Etcheverry,R,NA,ARG,21.4674880219,6-4 6-2,3,R32,80,10,4,51,34,29,7,9,2,3,4,3,69,44,25,10,9,9,13,789,22,256,216
2021-0499,Delray Beach,Hard,32,A,2021-01-04,283,126149,NA,NA,Gianluca Mager,R,185,ITA,26.0944558522,105992,NA,WC,Ryan Harrison,R,183,USA,28.6625598905,3-6 6-1 6-4,3,R32,115,9,3,93,66,51,12,13,12,13,4,4,84,44,34,17,13,3,6,101,733,481,73
2021-0499,Delray Beach,Hard,32,A,2021-01-04,282,105023,6,NA,Sam Querrey,R,198,USA,33.2457221081,111456,NA,NA,Mackenzie McDonald,R,NA,USA,25.7221081451,6-3 6-4,3,R32,70,13,2,66,36,30,14,10,6,7,4,2,52,32,19,12,9,3,6,56,1065,194,335
2021-0499,Delray Beach,Hard,32,A,2021-01-04,280,123755,NA,NA,Daniel Elahi Galan,R,191,COL,24.5475701574,105413,NA,NA,Andrej Martin,R,180,SVK,31.2908966461,6-4 6-4,3,R32,81,3,2,64,39,30,13,10,5,6,2,2,64,36,24,12,10,4,7,115,606,100,734
2021-0499,Delray Beach,Hard,32,A,2021-01-04,279,105933,NA,Q,Roberto Quiroz,L,NA,ECU,28.8651608487,111511,NA,WC,Noah Rubin,R,NA,USA,24.8706365503,7-6(1) 6-3,3,R32,89,7,2,58,32,24,12,10,1,4,5,6,66,35,24,11,11,2,7,293,171,251,219
2021-0499,Delray Beach,Hard,32,A,2021-01-04,278,103333,NA,NA,Ivo Karlovic,R,208,CRO,41.8507871321,104665,7,NA,Pablo Andujar,R,180,ESP,34.9486652977,6-3 5-7 6-4,3,R32,136,27,9,101,63,51,15,16,2,4,0,5,100,63,41,21,15,5,8,148,444,59,1044
2021-0499,Delray Beach,Hard,32,A,2021-01-04,277,126207,8,NA,Frances Tiafoe,R,188,USA,22.9568788501,105385,NA,Q,Donald Young,L,183,USA,31.4524298426,6-3 6-4,3,R32,76,2,1,51,26,20,16,9,1,2,4,6,73,43,28,11,10,4,8,62,1005,327,135
2021-0499,Delray Beach,Hard,32,A,2021-01-04,276,106216,NA,NA,Bjorn Fratangelo,R,NA,USA,27.4633812457,110536,NA,Q,Kevin King,U,NA,USA,29.8507871321,6-2 6-2,3,R32,69,0,0,51,25,22,15,8,2,2,2,2,49,32,17,7,8,2,6,274,195,304,154
2021-0499,Delray Beach,Hard,32,A,2021-01-04,275,111815,NA,NA,Cameron Norrie,L,188,GBR,25.3689253936,111574,NA,WC,Jc Aragone,R,NA,USA,25.5222450376,6-2 6-1,3,R32,67,3,2,48,31,26,10,8,3,3,2,2,47,28,13,7,7,4,8,74,877,299,165
2021-0499,Delray Beach,Hard,32,A,2021-01-04,273,126205,5,NA,Tommy Paul,R,185,USA,23.6358658453,106227,NA,NA,Ji Sung Nam,R,NA,KOR,27.3894592745,6-1 6-4,3,R32,67,5,0,59,38,26,13,9,2,3,2,4,51,27,16,10,8,2,6,52,1080,268,205
2021-0499,Delray Beach,Hard,32,A,2021-01-04,272,200624,NA,NA,Sebastian Korda,R,196,USA,20.501026694,126952,NA,NA,Soon Woo Kwon,R,180,KOR,23.0910335387,6-4 6-4,3,R32,93,8,1,88,53,36,18,10,5,6,4,4,50,29,22,11,10,1,4,119,566,95,768
2021-0499,Delray Beach,Hard,32,A,2021-01-04,271,106329,NA,NA,Thiago Monteiro,L,183,BRA,26.598220397,105064,NA,NA,Thomaz Bellucci,L,188,BRA,33.015742642,6-3 7-5,3,R32,100,2,1,67,38,28,16,10,8,9,3,3,69,42,25,12,11,2,6,84,820,281,185
2021-9426,Antalya,Hard,32,A,2021-01-05,300,200282,4,NA,Alex De Minaur,R,183,AUS,21.8809034908,122330,8,NA,Alexander Bublik,R,196,KAZ,23.5509924709,2-0 RET,3,F,7,1,0,8,7,6,0,1,0,0,0,1,6,2,0,2,1,0,1,23,1860,49,1090
2021-9426,Antalya,Hard,32,A,2021-01-05,299,122330,8,NA,Alexander Bublik,R,196,KAZ,23.5509924709,104871,NA,NA,Jeremy Chardy,R,188,FRA,33.8945927447,6-4 6-7(4) 6-3,3,SF,125,15,11,102,61,48,20,16,9,11,5,4,108,77,50,14,15,6,10,49,1090,72,880
2021-9426,Antalya,Hard,32,A,2021-01-05,298,200282,4,NA,Alex De Minaur,R,183,AUS,21.8809034908,105676,2,NA,David Goffin,R,163,BEL,30.0780287474,6-4 3-6 6-2,3,SF,111,2,0,69,39,33,15,13,1,3,4,7,84,42,27,23,14,1,5,23,1860,16,2555
2021-9426,Antalya,Hard,32,A,2021-01-05,297,122330,8,NA,Alexander Bublik,R,196,KAZ,23.5509924709,126610,1,NA,Matteo Berrettini,R,196,ITA,24.7310061602,7-6(6) 6-4,3,QF,90,12,3,72,43,33,16,11,5,6,7,3,70,41,32,13,11,4,6,49,1090,10,3085
2021-9426,Antalya,Hard,32,A,2021-01-05,296,104871,NA,NA,Jeremy Chardy,R,188,FRA,33.8945927447,105526,5,NA,Jan Lennard Struff,R,193,GER,30.6967830253,4-6 6-2 7-6(8),3,QF,156,6,5,130,88,57,20,15,18,22,10,6,113,69,49,18,15,4,9,72,880,37,1450
2021-9426,Antalya,Hard,32,A,2021-01-05,295,200282,4,NA,Alex De Minaur,R,183,AUS,21.8809034908,105932,6,NA,Nikoloz Basilashvili,R,185,GEO,28.8651608487,6-2 6-4,3,QF,74,1,3,56,35,25,12,9,3,4,2,3,60,36,19,12,9,3,7,23,1860,40,1395
2021-9426,Antalya,Hard,32,A,2021-01-05,294,105676,2,NA,David Goffin,R,163,BEL,30.0780287474,105882,NA,NA,Stefano Travaglia,R,185,ITA,29.0485968515,6-3 6-2,3,QF,62,3,2,48,33,27,8,9,0,1,3,3,52,27,17,8,8,7,11,16,2555,75,869
2021-9426,Antalya,Hard,32,A,2021-01-05,293,126610,1,NA,Matteo Berrettini,R,196,ITA,24.7310061602,106220,NA,Q,Dimitar Kuzmanov,R,NA,BUL,27.4387405886,6-2 6-3,3,R16,67,4,1,42,28,26,4,8,1,2,1,4,57,28,19,8,9,3,8,10,3085,298,166
2021-9426,Antalya,Hard,32,A,2021-01-05,292,122330,8,NA,Alexander Bublik,R,196,KAZ,23.5509924709,106137,NA,NA,Tristan Lamasine,R,NA,FRA,27.8357289528,6-2 6-4,3,R16,97,6,7,82,44,32,17,9,7,8,0,2,70,41,22,14,9,9,13,49,1090,271,204
2021-9426,Antalya,Hard,32,A,2021-01-05,291,104871,NA,NA,Jeremy Chardy,R,188,FRA,33.8945927447,104926,3,NA,Fabio Fognini,R,178,ITA,33.6180698152,7-6(4) 6-7(1) 7-6(5),3,R16,173,12,3,124,77,52,23,18,4,9,3,7,125,68,48,27,18,6,11,72,880,17,2400
2021-9426,Antalya,Hard,32,A,2021-01-05,290,105526,5,NA,Jan Lennard Struff,R,193,GER,30.6967830253,126409,NA,NA,Hugo Grenier,R,NA,FRA,24.7857631759,W/O,3,R16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,1450,250,220
2021-9426,Antalya,Hard,32,A,2021-01-05,289,105932,6,NA,Nikoloz Basilashvili,R,185,GEO,28.8651608487,123795,NA,WC,Altug Celikbilek,U,NA,TUR,24.3258042437,7-6(1) 6-4,3,R16,91,3,5,70,35,25,15,11,4,8,4,3,67,37,19,15,11,5,10,40,1395,309,150
2021-9426,Antalya,Hard,32,A,2021-01-05,288,200282,4,NA,Alex De Minaur,R,183,AUS,21.8809034908,202090,NA,Q,Adrian Andreev,R,NA,BUL,19.6495550992,6-3 6-1,3,R16,70,2,0,55,36,26,8,8,5,7,1,2,52,35,14,8,8,6,12,23,1860,564,52
2021-9426,Antalya,Hard,32,A,2021-01-05,287,105882,NA,NA,Stefano Travaglia,R,185,ITA,29.0485968515,200325,NA,NA,Emil Ruusuvuori,R,188,FIN,21.7604380561,7-6(5) 6-3,3,R16,105,2,4,77,42,32,21,11,2,3,2,4,69,47,33,10,10,3,5,75,869,87,806
2021-9426,Antalya,Hard,32,A,2021-01-05,286,105676,2,NA,David Goffin,R,163,BEL,30.0780287474,200095,NA,NA,Nicola Kuhn,R,NA,ESP,20.7939767283,6-0 6-2,3,R16,56,4,1,39,23,21,8,7,0,0,0,1,39,31,14,3,7,0,5,16,2555,253,219
2021-9426,Antalya,Hard,32,A,2021-01-05,285,126610,1,NA,Matteo Berrettini,R,196,ITA,24.7310061602,144985,NA,WC,Ergi Kirkin,R,NA,TUR,21.9383983573,6-0 6-4,3,R32,56,8,2,39,26,24,8,8,0,0,0,4,49,23,11,13,8,1,5,10,3085,446,83
2021-9426,Antalya,Hard,32,A,2021-01-05,284,106220,NA,Q,Dimitar Kuzmanov,R,NA,BUL,27.4387405886,111513,NA,NA,Laslo Djere,R,188,SRB,25.5934291581,6-1 3-2 RET,3,R32,65,1,0,33,23,19,6,6,0,0,0,1,51,41,19,6,6,5,8,298,166,55,1068
2021-9426,Antalya,Hard,32,A,2021-01-05,283,106137,NA,NA,Tristan Lamasine,R,NA,FRA,27.8357289528,106078,NA,NA,Egor Gerasimov,R,196,BLR,28.1478439425,7-6(6) 6-2,3,R32,91,0,1,69,46,30,13,10,2,4,4,3,73,44,30,10,10,0,4,271,204,78,840
2021-9426,Antalya,Hard,32,A,2021-01-05,282,122330,8,NA,Alexander Bublik,R,196,KAZ,23.5509924709,106099,NA,NA,Salvatore Caruso,R,185,ITA,28.0547570157,6-3 6-3,3,R32,67,8,2,48,33,26,10,9,0,0,0,3,55,33,23,9,9,5,8,49,1090,76,858
2021-9426,Antalya,Hard,32,A,2021-01-05,281,104926,3,NA,Fabio Fognini,R,178,ITA,33.6180698152,202398,NA,Q,Michael Vrbensky,R,NA,CZE,21.0266940452,6-4 7-6(4),3,R32,99,0,4,68,42,33,11,11,0,2,6,0,79,45,30,14,11,7,10,17,2400,311,148
2021-9426,Antalya,Hard,32,A,2021-01-05,280,104871,NA,NA,Jeremy Chardy,R,188,FRA,33.8945927447,105430,NA,NA,Radu Albot,R,175,MDA,31.1485284052,6-3 6-4,3,R32,79,5,4,50,35,25,8,10,0,3,3,6,67,46,23,9,9,6,11,72,880,85,817
2021-9426,Antalya,Hard,32,A,2021-01-05,279,126409,NA,NA,Hugo Grenier,R,NA,FRA,24.7857631759,144684,NA,Q,Alex Molcan,L,NA,SVK,23.0937713895,7-5 6-4,3,R32,90,8,3,69,51,37,8,11,5,7,3,2,64,36,25,12,11,5,9,250,220,313,145
2021-9426,Antalya,Hard,32,A,2021-01-05,278,105526,5,NA,Jan Lennard Struff,R,193,GER,30.6967830253,200303,NA,Q,Pavel Kotov,R,NA,RUS,22.1300479124,6-4 6-3,3,R32,87,3,2,64,33,21,17,9,5,7,2,1,71,41,25,11,10,7,12,37,1450,269,205
2021-9426,Antalya,Hard,32,A,2021-01-05,277,105932,6,NA,Nikoloz Basilashvili,R,185,GEO,28.8651608487,105063,NA,NA,Andrea Arnaboldi,L,NA,ITA,33.0239561944,4-6 7-5 6-1,3,R32,122,3,4,86,53,36,16,15,1,5,2,1,94,61,36,15,14,11,17,40,1395,267,206
2021-9426,Antalya,Hard,32,A,2021-01-05,276,123795,NA,WC,Altug Celikbilek,U,NA,TUR,24.3258042437,200390,NA,NA,Kacper Zuk,R,NA,POL,21.954825462,7-6(7) 7-5,3,R32,109,4,4,85,59,45,14,12,9,10,6,3,86,59,45,11,12,5,7,309,150,262,209
2021-9426,Antalya,Hard,32,A,2021-01-05,275,202090,NA,Q,Adrian Andreev,R,NA,BUL,19.6495550992,104947,NA,WC,Marsel Ilhan,R,190,TUR,33.568788501,6-4 6-3,3,R32,75,0,0,52,41,29,6,9,1,2,1,1,55,44,27,3,10,2,6,564,52,571,51
2021-9426,Antalya,Hard,32,A,2021-01-05,274,200282,4,NA,Alex De Minaur,R,183,AUS,21.8809034908,104291,NA,NA,Malek Jaziri,R,185,TUN,36.9582477755,6-2 6-1,3,R32,61,2,1,36,17,14,15,7,0,0,3,4,56,25,12,11,8,5,10,23,1860,249,220
2021-9426,Antalya,Hard,32,A,2021-01-05,273,105882,NA,NA,Stefano Travaglia,R,185,ITA,29.0485968515,200175,7,NA,Miomir Kecmanovic,R,183,SRB,21.3470225873,1-6 6-4 6-0,3,R32,92,5,3,66,39,26,14,11,0,3,3,2,76,47,27,14,12,4,9,75,869,42,1328
2021-9426,Antalya,Hard,32,A,2021-01-05,272,200325,NA,NA,Emil Ruusuvuori,R,188,FIN,21.7604380561,106210,NA,NA,Jiri Vesely,L,198,CZE,27.4880219028,6-3 7-6(4),3,R32,81,1,0,60,47,40,8,11,0,0,9,0,55,36,29,10,10,1,2,87,806,67,928
2021-9426,Antalya,Hard,32,A,2021-01-05,271,200095,NA,NA,Nicola Kuhn,R,NA,ESP,20.7939767283,104897,NA,Q,Matthias Bachinger,R,188,GER,33.7604380561,3-6 6-3 4-1 RET,3,R32,108,2,3,63,37,29,14,11,1,2,7,3,84,50,33,16,12,11,14,253,219,279,189
2021-9426,Antalya,Hard,32,A,2021-01-05,270,105676,2,NA,David Goffin,R,163,BEL,30.0780287474,105732,NA,NA,Pierre Hugues Herbert,R,188,FRA,29.8015058179,3-6 7-5 6-0,3,R32,122,3,1,86,48,33,15,13,2,7,7,4,99,64,37,13,14,11,19,16,2555,83,822
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,300,206173,4,NA,Jannik Sinner,R,188,ITA,19.4633812457,105882,NA,NA,Stefano Travaglia,R,185,ITA,29.1252566735,7-6(4) 6-4,3,F,128,0,1,83,46,26,24,11,7,10,2,5,95,54,33,17,11,3,7,36,1464,71,894
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,299,105882,NA,NA,Stefano Travaglia,R,185,ITA,29.1252566735,106329,NA,NA,Thiago Monteiro,L,183,BRA,26.674880219,6-3 6-4,3,SF,85,10,3,74,43,34,14,10,3,4,8,0,49,34,24,8,9,4,7,71,894,83,824
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,298,206173,4,NA,Jannik Sinner,R,188,ITA,19.4633812457,111575,2,NA,Karen Khachanov,R,198,RUS,24.7008898015,7-6(4) 4-6 7-6(4),3,SF,187,10,3,126,77,52,26,17,12,17,6,2,124,77,46,27,17,8,12,36,1464,20,2245
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,297,106329,NA,NA,Thiago Monteiro,L,183,BRA,26.674880219,111442,11,NA,Jordan Thompson,R,183,AUS,26.7871321013,6-4 6-4,3,QF,81,6,0,52,39,34,7,10,0,0,3,1,63,44,32,7,10,4,6,83,824,52,1084
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,296,105882,NA,NA,Stefano Travaglia,R,185,ITA,29.1252566735,128034,3,NA,Hubert Hurkacz,R,196,POL,23.9726214921,3-6 6-3 7-5,3,QF,120,3,6,94,50,34,25,15,4,8,6,1,82,53,39,12,15,1,6,71,894,29,1735
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,295,206173,4,NA,Jannik Sinner,R,188,ITA,19.4633812457,200175,7,NA,Miomir Kecmanovic,R,183,SRB,21.4236824093,7-6(10) 6-4,3,QF,116,12,1,91,57,40,17,11,6,8,1,2,85,56,35,15,11,5,8,36,1464,42,1328
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,294,111575,2,NA,Karen Khachanov,R,198,RUS,24.7008898015,122298,NA,NA,Botic van de Zandschulp,R,NA,NED,25.3305954825,6-7(6) 7-5 6-3,3,QF,156,6,7,111,83,62,12,16,5,6,4,5,106,66,46,20,17,2,6,20,2245,159,423
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,293,106329,NA,NA,Thiago Monteiro,L,183,BRA,26.674880219,207989,NA,NA,Carlos Alcaraz Garfia,R,185,ESP,17.7467488022,7-6(3) 6-3,3,R16,97,2,0,76,49,37,18,11,7,7,5,0,61,43,31,11,10,1,2,83,824,146,464
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,292,111442,11,NA,Jordan Thompson,R,183,AUS,26.7871321013,106408,NA,NA,Mario Vilella Martinez,R,NA,ESP,25.5852156057,6-4 6-4,3,R16,84,2,2,64,43,33,13,10,8,8,6,6,58,36,27,12,10,5,7,52,1084,188,346
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,291,128034,3,NA,Hubert Hurkacz,R,196,POL,23.9726214921,104655,NA,NA,Pablo Cuevas,R,180,URU,35.0855578371,7-5 7-5,3,R16,87,13,4,79,59,44,10,12,6,7,5,3,72,46,31,14,12,0,3,29,1735,70,927
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,290,105882,NA,NA,Stefano Travaglia,R,185,ITA,29.1252566735,122330,8,NA,Alexander Bublik,R,196,KAZ,23.627652293,6-1 7-5,3,R16,67,10,2,55,32,25,12,9,1,2,9,5,61,33,20,12,10,6,11,71,894,45,1220
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,289,200175,7,NA,Miomir Kecmanovic,R,183,SRB,21.4236824093,106099,NA,NA,Salvatore Caruso,R,185,ITA,28.1314168378,7-6(5) 5-7 7-5,3,R16,183,11,2,134,79,50,28,18,14,20,9,5,125,78,55,16,18,5,11,42,1328,76,858
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,288,206173,4,NA,Jannik Sinner,R,188,ITA,19.4633812457,105379,13,NA,Aljaz Bedene,R,181,SLO,31.5427789185,7-6(6) 6-2,3,R16,92,9,2,68,44,35,14,10,3,3,7,3,60,35,26,13,10,0,2,36,1464,58,1055
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,287,122298,NA,NA,Botic van de Zandschulp,R,NA,NED,25.3305954825,124187,6,NA,Reilly Opelka,R,211,USA,23.4305270363,7-6(6) 7-6(4),3,R16,105,8,3,74,48,44,14,12,2,3,15,3,77,47,39,18,12,1,2,159,423,40,1402
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,286,111575,2,NA,Karen Khachanov,R,198,RUS,24.7008898015,104731,NA,NA,Kevin Anderson,R,203,RSA,34.7104722793,6-3 7-6(5),3,R16,97,2,5,75,49,40,15,11,5,5,7,3,65,44,35,10,10,4,5,20,2245,82,825
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,285,207989,NA,NA,Carlos Alcaraz Garfia,R,185,ESP,17.7467488022,105676,1,NA,David Goffin,R,163,BEL,30.1546885695,6-3 6-3,3,R32,73,1,2,58,36,23,10,9,2,5,2,4,49,25,14,6,9,1,7,146,464,14,2600
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,284,106329,NA,NA,Thiago Monteiro,L,183,BRA,26.674880219,105051,NA,Alt,Matthew Ebden,R,188,AUS,33.1854893908,6-7(4) 6-4 6-3,3,R32,154,11,5,115,72,56,19,16,7,9,8,9,125,76,48,24,15,13,17,83,824,320,141
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,283,111442,11,NA,Jordan Thompson,R,183,AUS,26.7871321013,105732,NA,NA,Pierre Hugues Herbert,R,188,FRA,29.87816564,6-4 3-6 6-3,3,R32,138,12,1,95,58,43,20,14,6,8,8,4,98,55,36,26,14,7,10,52,1084,84,822
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,282,106408,NA,NA,Mario Vilella Martinez,R,NA,ESP,25.5852156057,105932,5,NA,Nikoloz Basilashvili,R,185,GEO,28.9418206708,7-5 6-3,3,R32,94,13,5,80,44,33,20,11,8,9,6,5,83,44,33,14,10,8,11,188,346,39,1405
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,281,128034,3,NA,Hubert Hurkacz,R,196,POL,23.9726214921,111453,NA,NA,Mikael Torpegaard,R,NA,DEN,26.7378507871,6-4 6-3,3,R32,67,5,1,49,32,31,9,10,0,0,3,0,64,38,23,15,9,5,7,29,1735,193,340
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,280,104655,NA,NA,Pablo Cuevas,R,180,URU,35.0855578371,104898,NA,NA,Robin Haase,R,190,NED,33.826146475,7-5 6-3,3,R32,74,5,1,59,42,33,10,11,2,3,6,1,58,35,25,11,10,5,8,70,927,198,330
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,279,105882,NA,NA,Stefano Travaglia,R,185,ITA,29.1252566735,105023,10,NA,Sam Querrey,R,198,USA,33.3223819302,6-7(7) 6-3 6-4,3,R32,122,14,4,106,57,53,24,16,6,6,11,6,92,55,45,21,15,4,6,71,894,51,1085
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,278,122330,8,NA,Alexander Bublik,R,196,KAZ,23.627652293,106331,NA,NA,Christopher O'Connell,R,183,AUS,26.6666666667,7-6(2) 6-7(6) 6-4,3,R32,127,23,12,108,61,55,23,17,4,4,9,0,105,74,54,20,17,4,5,45,1220,121,565
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,277,200175,7,NA,Miomir Kecmanovic,R,183,SRB,21.4236824093,126952,NA,NA,Soon Woo Kwon,R,180,KOR,23.1676933607,6-3 6-4,3,R32,101,4,1,68,35,23,18,9,8,10,5,4,79,43,24,14,10,9,14,42,1328,97,768
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,276,106099,NA,NA,Salvatore Caruso,R,185,ITA,28.1314168378,105815,9,NA,Tennys Sandgren,R,188,USA,29.5331964408,6-4 6-7(2) 6-1,3,R32,143,9,3,109,70,44,20,15,8,10,9,4,85,45,35,15,14,1,6,76,858,50,1088
2021-8998,Great Ocean Road Open,Hard,64,A,2021-02-01,275,105379,13,NA,Aljaz Bedene,R,181,SLO,31.5427789185,208013,NA,WC,Dane Sweeny,R,NA,AUS,19.9698836413,6-0 6-4,3,R32,65,15,4,47,28,25,11,8,3,3,2,8,47,26,17,7,8,1,5,58,1055,797,22
