tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1976-2011,Tehran,Clay,64,A,1976-10-04,13,109831,NA,NA,K Javan,U,NA,IRI,NA,100179,NA,NA,Karl Meiler,R,178,GER,27.4305270363,7-5 2-6 6-1,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,14,100150,NA,NA,Lito Alvarez,R,NA,ARG,28.8323066393,100276,NA,NA,Terry Moor,L,178,USA,24.4490075291,6-1 6-1,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,15,100249,NA,NA,Paolo Bertolucci,R,175,ITA,25.1718001369,110353,NA,NA,Moharram Ali Khodai,U,NA,IRI,18.970568104,6-3 6-2,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,16,100339,NA,NA,Victor Amaya,L,201,USA,22.2587268994,108194,NA,NA,Saeed Meer,R,NA,PAK,NA,6-1 6-2,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,17,100238,NA,NA,Rick Fisher,R,NA,USA,25.5195071869,100396,NA,NA,Martin Robinson,L,NA,GBR,20.9609856263,6-4 6-0,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,18,100346,NA,NA,Paul Kronk,R,NA,AUS,22.0342231348,100337,NA,NA,Mark Edmondson,R,185,AUS,22.2806297057,7-6 6-4,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,19,100278,NA,NA,Frank Gebert,R,NA,GER,24.3148528405,100357,NA,NA,Bhanu Nunna,R,NA,IND,21.8918548939,6-3 6-4,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,20,100200,NA,NA,Antonio Zugarelli,R,NA,ITA,26.71321013,100124,NA,NA,Steve Turner,R,NA,USA,29.9657768652,6-2 6-3,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,21,100266,NA,NA,John Feaver,R,190,GBR,24.6324435318,100292,NA,NA,Alvaro Fillol,R,178,CHI,23.832991102,3-6 6-3 6-2,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,22,100064,NA,NA,Juan Gisbert,R,NA,ESP,34.4996577687,100107,NA,NA,Robert Rheinberger,R,NA,AUS,30.8774811773,7-5 6-4,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,23,100226,NA,NA,Mike Machette,R,NA,USA,25.6865160849,100297,NA,NA,Corrado Barazzutti,R,178,ITA,23.6221765914,6-2 3-6 6-0,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,24,100232,NA,NA,Eddie Dibbs,R,170,USA,25.6125941136,100265,NA,NA,Cliff Letcher,R,NA,AUS,24.6516084873,6-1 6-4,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,25,100545,NA,NA,Deon Joubert,L,NA,RSA,18.2943189596,100247,NA,NA,Rolf Thung,L,190,NED,25.1909650924,6-4 6-2,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,26,100233,NA,NA,Ricardo Cano,R,170,ARG,25.6043805613,100158,NA,NA,John Bartlett,R,188,AUS,28.5503080082,DEF,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,27,100287,NA,NA,Robin Drysdale,R,NA,GBR,24.0438056126,100071,NA,NA,Jean Claude Barclay,R,NA,FRA,33.7631759069,6-2 6-2,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,28,100280,NA,NA,Wojtek Fibak,R,183,POL,24.1697467488,199999,NA,NA,U Unknown,U,NA,UNK,NA,7-6 6-2,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,29,100436,NA,NA,Nick Saviano,L,180,USA,20.3312799452,100378,NA,NA,David Schneider,R,185,USA,21.3853524983,6-3 7-5,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,30,100300,NA,NA,Jose Higueras,R,178,ESP,23.5947980835,100359,NA,NA,Richard Lewis,L,NA,GBR,21.8288843258,6-1 3-6 6-4,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,31,100302,NA,NA,Joaquim Rasgado Jr,R,NA,BRA,23.5318275154,100139,NA,NA,Gerald Battrick,R,178,GBR,29.3579739904,6-7 7-6 6-0,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,32,100309,2,NA,Raul Ramirez,R,183,MEX,23.2908966461,100155,NA,NA,Ramiro Benavides,R,NA,BOL,28.6789869952,6-2 6-1,3,R64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,33,100282,1,NA,Guillermo Vilas,L,180,ARG,24.1314168378,100083,NA,NA,Nicola Spear,R,NA,SRB,32.6160164271,6-3 6-2,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,34,100198,NA,NA,Alvaro Betancur,R,NA,COL,26.7515400411,100313,NA,NA,Keith Richardson,R,185,USA,23.1293634497,6-1 6-2,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,35,100235,NA,NA,Antonio Munoz,R,NA,ESP,25.5961670089,106641,NA,NA,Bobby Webb,R,NA,USA,NA,6-3 6-0,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,36,100137,NA,NA,Hans Jurgen Pohmann,R,NA,GER,29.3689253936,107457,NA,NA,Juan Ignacio Muntanola,R,NA,ESP,NA,6-3 7-5,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,37,100174,NA,NA,Manuel Orantes,L,178,ESP,27.6577686516,100236,NA,NA,John James,R,183,AUS,25.5797399042,6-2 6-0,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,38,100176,NA,NA,Hans Kary,L,NA,AUT,27.6112251882,100190,NA,NA,Norman Holmes,R,NA,USA,26.9979466119,6-3 7-6,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,39,100150,NA,NA,Lito Alvarez,R,NA,ARG,28.8323066393,109831,NA,NA,K Javan,U,NA,IRI,NA,6-0 6-4,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,40,100249,NA,NA,Paolo Bertolucci,R,175,ITA,25.1718001369,100339,NA,NA,Victor Amaya,L,201,USA,22.2587268994,7-6 7-6,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,88,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,41,100346,NA,NA,Paul Kronk,R,NA,AUS,22.0342231348,100238,NA,NA,Rick Fisher,R,NA,USA,25.5195071869,7-6 6-4,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,42,100200,NA,NA,Antonio Zugarelli,R,NA,ITA,26.71321013,100278,NA,NA,Frank Gebert,R,NA,GER,24.3148528405,6-4 6-3,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,43,100064,NA,NA,Juan Gisbert,R,NA,ESP,34.4996577687,100266,NA,NA,John Feaver,R,190,GBR,24.6324435318,7-6 6-4,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,44,100232,NA,NA,Eddie Dibbs,R,170,USA,25.6125941136,100226,NA,NA,Mike Machette,R,NA,USA,25.6865160849,2-6 6-2 6-3,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,45,100545,NA,NA,Deon Joubert,L,NA,RSA,18.2943189596,100233,NA,NA,Ricardo Cano,R,170,ARG,25.6043805613,7-6 2-6 6-4,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,46,100280,NA,NA,Wojtek Fibak,R,183,POL,24.1697467488,100287,NA,NA,Robin Drysdale,R,NA,GBR,24.0438056126,6-1 6-4,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,47,100300,NA,NA,Jose Higueras,R,178,ESP,23.5947980835,100436,NA,NA,Nick Saviano,L,180,USA,20.3312799452,6-4 6-4,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,48,100309,2,NA,Raul Ramirez,R,183,MEX,23.2908966461,100302,NA,NA,Joaquim Rasgado Jr,R,NA,BRA,23.5318275154,6-3 6-0,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,49,100282,1,NA,Guillermo Vilas,L,180,ARG,24.1314168378,100198,NA,NA,Alvaro Betancur,R,NA,COL,26.7515400411,6-3 6-3,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,74,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,50,100137,NA,NA,Hans Jurgen Pohmann,R,NA,GER,29.3689253936,100235,NA,NA,Antonio Munoz,R,NA,ESP,25.5961670089,7-5 3-6 6-4,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,51,100174,NA,NA,Manuel Orantes,L,178,ESP,27.6577686516,100176,NA,NA,Hans Kary,L,NA,AUT,27.6112251882,6-3 7-6,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,62,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,52,100249,NA,NA,Paolo Bertolucci,R,175,ITA,25.1718001369,100150,NA,NA,Lito Alvarez,R,NA,ARG,28.8323066393,7-5 6-2,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,53,100200,NA,NA,Antonio Zugarelli,R,NA,ITA,26.71321013,100346,NA,NA,Paul Kronk,R,NA,AUS,22.0342231348,6-1 4-6 6-3,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,54,100232,NA,NA,Eddie Dibbs,R,170,USA,25.6125941136,100064,NA,NA,Juan Gisbert,R,NA,ESP,34.4996577687,6-3 6-3,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,72,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,55,100280,NA,NA,Wojtek Fibak,R,183,POL,24.1697467488,100545,NA,NA,Deon Joubert,L,NA,RSA,18.2943189596,6-3 6-2,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,56,100309,2,NA,Raul Ramirez,R,183,MEX,23.2908966461,100300,NA,NA,Jose Higueras,R,178,ESP,23.5947980835,6-1 6-3,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,49,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,57,100282,1,NA,Guillermo Vilas,L,180,ARG,24.1314168378,100137,NA,NA,Hans Jurgen Pohmann,R,NA,GER,29.3689253936,6-4 6-1,3,QF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,43,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,58,100174,NA,NA,Manuel Orantes,L,178,ESP,27.6577686516,100249,NA,NA,Paolo Bertolucci,R,175,ITA,25.1718001369,3-6 6-4 8-6,3,QF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,47,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,59,100232,NA,NA,Eddie Dibbs,R,170,USA,25.6125941136,100200,NA,NA,Antonio Zugarelli,R,NA,ITA,26.71321013,6-3 6-7 6-1,3,QF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,38,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,60,100309,2,NA,Raul Ramirez,R,183,MEX,23.2908966461,100280,NA,NA,Wojtek Fibak,R,183,POL,24.1697467488,6-2 6-2,3,QF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,15,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,61,100174,NA,NA,Manuel Orantes,L,178,ESP,27.6577686516,100282,1,NA,Guillermo Vilas,L,180,ARG,24.1314168378,6-7 6-0 6-3,3,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,3,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,62,100309,2,NA,Raul Ramirez,R,183,MEX,23.2908966461,100232,NA,NA,Eddie Dibbs,R,170,USA,25.6125941136,6-2 7-6,3,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,7,NA
1976-2011,Tehran,Clay,64,A,1976-10-04,63,100174,NA,NA,Manuel Orantes,L,178,ESP,27.6577686516,100309,2,NA,Raul Ramirez,R,183,MEX,23.2908966461,7-6 6-0 2-6 6-4,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,6,NA
1976-2014,Bermuda,Clay,32,A,1976-09-13,1,100293,NA,NA,John Marks,R,NA,AUS,23.7618069815,107875,NA,NA,Octavio Martinez,R,NA,MEX,NA,6-4 6-3,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976-2014,Bermuda,Clay,32,A,1976-09-13,2,100343,NA,NA,John Lloyd,R,178,GBR,22.0479123888,106641,NA,NA,Bobby Webb,R,NA,USA,NA,6-2 6-2,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA
1976-2014,Bermuda,Clay,32,A,1976-09-13,3,100090,NA,NA,Dick Crealy,R,NA,AUS,31.9863107461,100133,NA,NA,Pat Cramer,R,NA,RSA,29.4839151266,6-7 6-1 6-3,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA
1976-2014,Bermuda,Clay,32,A,1976-09-13,4,100362,NA,NA,Peter Fleming,R,196,USA,21.6454483231,107180,NA,NA,Harvey Spiegel,R,NA,USA,NA,6-2 6-1,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA
1976-2014,Bermuda,Clay,32,A,1976-09-13,5,100128,NA,NA,Cliff Richey,R,175,USA,29.7029431896,100251,NA,NA,Grover Raz Reid,R,NA,USA,25.0485968515,4-6 6-2 6-1,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA
1976-2014,Bermuda,Clay,32,A,1976-09-13,6,100545,NA,NA,Deon Joubert,L,NA,RSA,18.2368240931,100456,NA,NA,Ferdi Taygan,R,173,USA,19.7727583847,6-2 5-7 6-4,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976-2014,Bermuda,Clay,32,A,1976-09-13,7,100114,NA,NA,Ray Ruffels,R,NA,AUS,30.4777549624,100345,NA,NA,Pat Dupre,R,190,USA,21.993155373,6-1 6-2,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA
1976-2014,Bermuda,Clay,32,A,1976-09-13,8,100292,NA,NA,Alvaro Fillol,R,178,CHI,23.7754962355,100258,NA,NA,Jorge Andrew,R,NA,VEN,24.8651608487,1-6 6-3 6-4,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976-2014,Bermuda,Clay,32,A,1976-09-13,9,100378,NA,NA,David Schneider,R,185,USA,21.3278576318,100324,NA,NA,John Whitlinger,R,180,USA,22.6064339493,6-3 6-4,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
