tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1985-301,Auckland,Hard,32,A,1985-01-07,14,100519,NA,NA,Scott Mccain,R,180,USA,26.9787816564,100564,NA,Q,Cary Stansbury,R,196,USA,26.2258726899,6-4 7-5,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,334,NA
1985-301,Auckland,Hard,32,A,1985-01-07,15,100747,NA,NA,Glenn Layendecker,L,185,USA,23.665982204,100680,NA,NA,Peter Johnston,L,178,AUS,24.6023271732,2-6 6-1 9-7,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,NA,250,NA
1985-301,Auckland,Hard,32,A,1985-01-07,16,100343,2,NA,John Lloyd,R,178,GBR,30.3655030801,100556,NA,NA,Brian Levine,R,183,RSA,26.3846680356,6-2 6-2,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,188,NA
1985-301,Auckland,Hard,32,A,1985-01-07,17,100713,1,NA,John Fitzgerald,R,183,AUS,24.0273785079,100179,NA,NA,Karl Meiler,R,178,GER,35.6906228611,6-0 4-6 6-1,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,180,NA
1985-301,Auckland,Hard,32,A,1985-01-07,18,100551,5,NA,Brad Drewett,L,185,AUS,26.4722792608,100798,NA,NA,Howard Sands,R,173,USA,22.9212867899,6-4 6-4,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,170,NA
1985-301,Auckland,Hard,32,A,1985-01-07,19,100772,NA,NA,Kelly Evernden,R,175,NZL,23.2963723477,100618,3,NA,Leif Shiras,R,183,USA,25.3826146475,6-7 6-3 6-3,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,NA,61,NA
1985-301,Auckland,Hard,32,A,1985-01-07,20,100923,8,NA,Wally Masur,R,180,AUS,21.6563997262,100714,NA,NA,Broderick Dyke,L,183,AUS,24.0191649555,6-4 6-1,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,292,NA
1985-301,Auckland,Hard,32,A,1985-01-07,21,100744,6,NA,Peter Doohan,R,190,AUS,23.6851471595,100868,NA,NA,Craig A Miller,R,188,AUS,22.2231348392,6-3 6-4,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,191,NA
1985-301,Auckland,Hard,32,A,1985-01-07,22,100761,NA,NA,Danny Saltz,R,193,USA,23.4414784394,100674,NA,NA,Jeff Turpin,R,188,USA,24.6543463381,4-6 6-4 6-3,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,156,NA
1985-301,Auckland,Hard,32,A,1985-01-07,23,100474,7,NA,Chris Lewis,R,180,NZL,27.832991102,100519,NA,NA,Scott Mccain,R,180,USA,26.9787816564,6-1 6-4,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,146,NA
1985-301,Auckland,Hard,32,A,1985-01-07,24,100747,NA,NA,Glenn Layendecker,L,185,USA,23.665982204,100343,2,NA,John Lloyd,R,178,GBR,30.3655030801,6-4 7-6,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,NA,37,NA
1985-301,Auckland,Hard,32,A,1985-01-07,25,100713,1,NA,John Fitzgerald,R,183,AUS,24.0273785079,100551,5,NA,Brad Drewett,L,185,AUS,26.4722792608,7-6 7-5,3,QF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,80,NA
1985-301,Auckland,Hard,32,A,1985-01-07,26,100923,8,NA,Wally Masur,R,180,AUS,21.6563997262,100772,NA,NA,Kelly Evernden,R,175,NZL,23.2963723477,6-4 2-6 9-7,3,QF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,255,NA
1985-301,Auckland,Hard,32,A,1985-01-07,27,100761,NA,NA,Danny Saltz,R,193,USA,23.4414784394,100744,6,NA,Peter Doohan,R,190,AUS,23.6851471595,6-4 4-6 6-4,3,QF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,84,NA
1985-301,Auckland,Hard,32,A,1985-01-07,28,100474,7,NA,Chris Lewis,R,180,NZL,27.832991102,100747,NA,NA,Glenn Layendecker,L,185,USA,23.665982204,7-5 6-3,3,QF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,176,NA
1985-301,Auckland,Hard,32,A,1985-01-07,29,100923,8,NA,Wally Masur,R,180,AUS,21.6563997262,100713,1,NA,John Fitzgerald,R,183,AUS,24.0273785079,5-7 7-5 7-5,3,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,29,NA
1985-301,Auckland,Hard,32,A,1985-01-07,30,100474,7,NA,Chris Lewis,R,180,NZL,27.832991102,100761,NA,NA,Danny Saltz,R,193,USA,23.4414784394,7-6 7-6,3,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,155,NA
1985-301,Auckland,Hard,32,A,1985-01-07,31,100474,7,NA,Chris Lewis,R,180,NZL,27.832991102,100923,8,NA,Wally Masur,R,180,AUS,21.6563997262,7-5 6-0 2-6 6-4,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,106,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,1,100757,1,NA,Anders Jarryd,R,180,SWE,23.6030116359,100905,NA,NA,Sammy Giammalva Jr,R,178,USA,21.9082819986,5-7 7-6 6-2,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,40,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,2,100780,NA,Q,Mike De Palmer,L,185,USA,23.3401779603,100534,NA,NA,Steve Meister,R,193,USA,26.8309377139,6-3 0-6 6-4,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,79,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,3,100362,NA,NA,Peter Fleming,R,196,USA,30.0780287474,100618,NA,NA,Leif Shiras,R,183,USA,25.4976043806,6-3 7-6,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,57,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,4,100962,NA,NA,Thomas Hogstedt,R,190,SWE,21.4127310062,100660,8,NA,Bob Green,R,193,USA,24.9034907598,5-7 6-2 6-3,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,46,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,5,100402,NA,NA,Francisco Gonzalez,R,193,PAR,29.2511978097,101061,4,NA,Jimmy Arias,R,175,USA,20.5092402464,6-1 6-7 7-5,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,19,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,6,100280,NA,NA,Wojtek Fibak,R,183,POL,32.5448323066,100689,NA,NA,Tim Mayotte,R,190,USA,24.5448323066,7-5 7-6,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,20,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,7,100628,NA,NA,Michiel Schapers,R,201,NED,25.3579739904,101084,NA,NA,Jakob Hlasek,R,188,SUI,20.2683093771,7-5 6-4,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,90,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,8,100428,5,NA,Gene Mayer,R,183,USA,28.8569472964,100490,NA,NA,Jaroslav Navratil,R,196,CZE,27.5728952772,6-2 6-1,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,85,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,9,100446,7,NA,John Sadri,R,188,USA,28.4161533196,100864,NA,NA,Martin Wostenholme,R,183,CAN,22.3572895277,6-7 7-6 6-1,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,165,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,10,100617,NA,Q,Bud Schultz,R,193,USA,25.4976043806,100747,NA,Q,Glenn Layendecker,L,185,USA,23.780971937,7-6 7-6,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,NA,161,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,11,100901,NA,NA,Paul Annacone,R,185,USA,21.9192334018,100452,NA,NA,Bill Scanlon,R,185,USA,28.2655715264,7-6 6-7 6-3,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,61,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,12,100529,3,NA,Kevin Curren,R,185,USA,26.9678302533,100551,NA,NA,Brad Drewett,L,185,AUS,26.5872689938,6-2 6-4,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,87,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,13,100752,6,NA,Ramesh Krishnan,R,170,IND,23.7070499658,100947,NA,Q,Doug Burke,R,180,JAM,21.5715263518,4-6 6-2 7-5,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,552,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,14,100657,NA,NA,Mike Leach,L,180,USA,24.9472963723,100793,NA,NA,Stephane Bonneau,R,188,CAN,23.1978097194,7-6 7-6,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,274,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,15,100567,NA,NA,Chip Hooper,R,198,USA,26.3216974675,100609,NA,NA,Zoltan Kuharszky,R,183,HUN,25.6180698152,6-2 6-4,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,80,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,16,100586,2,NA,Eliot Teltscher,R,178,USA,25.9329226557,100836,NA,NA,Glenn Michibata,R,175,CAN,22.6858316222,6-4 7-6,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,188,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,17,100757,1,NA,Anders Jarryd,R,180,SWE,23.6030116359,100780,NA,Q,Mike De Palmer,L,185,USA,23.3401779603,4-6 6-1 6-4,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,122,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,18,100362,NA,NA,Peter Fleming,R,196,USA,30.0780287474,100962,NA,NA,Thomas Hogstedt,R,190,SWE,21.4127310062,7-6 6-3,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,94,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,19,100280,NA,NA,Wojtek Fibak,R,183,POL,32.5448323066,100402,NA,NA,Francisco Gonzalez,R,193,PAR,29.2511978097,6-1 4-6 6-4,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,88,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,20,100428,5,NA,Gene Mayer,R,183,USA,28.8569472964,100628,NA,NA,Michiel Schapers,R,201,NED,25.3579739904,6-4 5-7 6-4,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,98,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,21,100617,NA,Q,Bud Schultz,R,193,USA,25.4976043806,100446,7,NA,John Sadri,R,188,USA,28.4161533196,6-7 6-2 6-4,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,NA,39,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,22,100529,3,NA,Kevin Curren,R,185,USA,26.9678302533,100901,NA,NA,Paul Annacone,R,185,USA,21.9192334018,7-6 6-3,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,73,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,23,100752,6,NA,Ramesh Krishnan,R,170,IND,23.7070499658,100657,NA,NA,Mike Leach,L,180,USA,24.9472963723,3-6 6-2 6-4,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,50,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,24,100586,2,NA,Eliot Teltscher,R,178,USA,25.9329226557,100567,NA,NA,Chip Hooper,R,198,USA,26.3216974675,7-6 3-6 6-2,3,R16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,107,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,25,100757,1,NA,Anders Jarryd,R,180,SWE,23.6030116359,100362,NA,NA,Peter Fleming,R,196,USA,30.0780287474,6-3 2-6 6-2,3,QF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,70,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,26,100280,NA,NA,Wojtek Fibak,R,183,POL,32.5448323066,100428,5,NA,Gene Mayer,R,183,USA,28.8569472964,6-1 1-6 6-4,3,QF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,18,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,27,100529,3,NA,Kevin Curren,R,185,USA,26.9678302533,100617,NA,Q,Bud Schultz,R,193,USA,25.4976043806,6-2 6-0,3,QF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,134,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,28,100586,2,NA,Eliot Teltscher,R,178,USA,25.9329226557,100752,6,NA,Ramesh Krishnan,R,170,IND,23.7070499658,6-2 6-4,3,QF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,27,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,29,100757,1,NA,Anders Jarryd,R,180,SWE,23.6030116359,100280,NA,NA,Wojtek Fibak,R,183,POL,32.5448323066,4-6 6-4 6-3,3,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,92,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,30,100529,3,NA,Kevin Curren,R,185,USA,26.9678302533,100586,2,NA,Eliot Teltscher,R,178,USA,25.9329226557,6-3 6-3,3,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,12,NA
1985-302,Toronto Indoor,Carpet,32,A,1985-02-18,31,100529,3,NA,Kevin Curren,R,185,USA,26.9678302533,100757,1,NA,Anders Jarryd,R,180,SWE,23.6030116359,7-6 6-3,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,7,NA
1985-303,Buenos Aires,Clay,32,A,1985-02-25,1,100800,1,NA,Diego Perez,R,178,URU,23.0444900753,100986,NA,NA,Dacio Campos,R,185,BRA,21.1909650924,6-3 6-3,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,247,NA
1985-303,Buenos Aires,Clay,32,A,1985-02-25,2,100292,NA,NA,Alvaro Fillol,R,178,CHI,32.2272416153,107147,NA,Q,Guillermo Minutella,R,NA,ARG,NA,6-2 6-2,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,NA,387,NA
1985-303,Buenos Aires,Clay,32,A,1985-02-25,3,100636,NA,Q,Gustavo Tiberti,R,175,ARG,25.2101300479,100799,NA,NA,Carlos Castellan,R,190,ARG,23.0472279261,1-6 6-4 6-3,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378,NA,181,NA
1985-303,Buenos Aires,Clay,32,A,1985-02-25,4,100922,8,NA,Roberto Arguello,U,173,ARG,21.7932922656,106930,NA,NA,Eleuterio Martins,R,NA,BRA,NA,6-3 6-2,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,211,NA
1985-303,Buenos Aires,Clay,32,A,1985-02-25,5,101686,NA,WC,Franco Davin,L,173,ARG,15.1238877481,100417,4,NA,Hans Gildemeister,R,183,CHI,29.0458590007,4-6 6-3 6-4,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA
1985-303,Buenos Aires,Clay,32,A,1985-02-25,6,100727,NA,NA,Raul Antonio Viver,L,190,ECU,23.9452429843,101145,NA,NA,Jonathan Canter,R,185,USA,19.7289527721,6-3 6-1,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,NA,179,NA
1985-303,Buenos Aires,Clay,32,A,1985-02-25,7,101368,NA,NA,Christian Miniussi,R,185,ARG,17.6454483231,101007,NA,NA,Guillermo Rivas,R,183,ARG,21.0458590007,6-2 4-6 6-4,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,NA,158,NA
1985-303,Buenos Aires,Clay,32,A,1985-02-25,8,101131,6,NA,Jimmy Brown,R,180,USA,19.8302532512,101174,NA,NA,Fernando Roese,R,190,BRA,19.5071868583,7-5 6-1,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,208,NA
1985-303,Buenos Aires,Clay,32,A,1985-02-25,9,101048,NA,NA,Francisco Maciel,R,185,MEX,20.6543463381,100607,7,NA,Eduardo Bengoechea,R,185,ARG,25.6536618754,4-6 6-2 6-4,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,NA,114,NA
1985-303,Buenos Aires,Clay,32,A,1985-02-25,10,100398,NA,NA,Julio Goes,R,180,BRA,29.3388090349,100863,NA,Q,Gustavo Luza,R,185,ARG,22.3764544832,7-6 6-2,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,NA,422,NA
1985-303,Buenos Aires,Clay,32,A,1985-02-25,11,100630,NA,WC,Gustavo Guerrero,L,180,ARG,25.3470225873,101166,NA,Q,Gustavo Garetto,R,190,ARG,19.5947980835,6-2 5-7 6-4,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,NA,337,NA
1985-303,Buenos Aires,Clay,32,A,1985-02-25,12,101073,3,NA,Martin Jaite,R,178,ARG,20.3805612594,101076,NA,NA,Cesar Kist,R,180,BRA,20.3449691992,6-3 6-4,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,211,NA
1985-303,Buenos Aires,Clay,32,A,1985-02-25,13,101276,5,NA,Horacio De La Pena,L,180,ARG,18.5708418891,101080,NA,NA,Lawson Duncan,R,185,USA,20.334017796,6-2 6-4,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,156,NA
1985-303,Buenos Aires,Clay,32,A,1985-02-25,14,100548,NA,NA,Ivan Kley,R,183,BRA,26.6611909651,100682,NA,NA,Ernie Fernandez,R,190,PUR,24.7173169062,6-3 4-6 7-6,3,R32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,NA,328,NA
